problem_id,answer_text,n,proportion
175501,9 pi = 28.26 or 28.27 a = pi,1,0.0006045949214026602
175501,9.24,1,0.0006045949214026602
175501,9.4,1,0.0006045949214026602
175501,9.85,1,0.0006045949214026602
175501,93.14,1,0.0006045949214026602
175501,94.2,1,0.0006045949214026602
175501,pi,1,0.0006045949214026602
176093,10/(2^2),3,0.5
176093,10 (2^2),1,0.16666666666666666
176093,10/(2),1,0.16666666666666666
176093,10^2,1,0.16666666666666666
176239,10/(2^3),4,0.6666666666666666
176239,10(92^3),1,0.16666666666666666
176239,10/ (2^3),1,0.16666666666666666
176895,1/8,51,0.6623376623376623
176895,8,8,0.1038961038961039
176895,1,5,0.06493506493506493
176895,1/2,2,0.025974025974025976
176895,3,2,0.025974025974025976
176895,.125,1,0.012987012987012988
176895,1 1 / 8,1,0.012987012987012988
176895,1 1/2,1,0.012987012987012988
176895,1/27,1,0.012987012987012988
176895,16,1,0.012987012987012988
176895,2,1,0.012987012987012988
176895,4,1,0.012987012987012988
176895,6,1,0.012987012987012988
176895,8/2,1,0.012987012987012988
177403,-4,1056,0.7736263736263737
177403,-3,69,0.05054945054945055
177403,4,69,0.05054945054945055
177403,-12/3,25,0.018315018315018316
177403,-36,13,0.009523809523809525
177403,-3.6,11,0.00805860805860806
177403,-3.9,7,0.005128205128205128
177403,-15.6,6,0.004395604395604396
177403,-3.96,6,0.004395604395604396
177403,12/3,6,0.004395604395604396
177403,-6,5,0.003663003663003663
177403,-12,4,0.0029304029304029304
177403,-48,4,0.0029304029304029304
177403,3,4,0.0029304029304029304
177403,-,3,0.002197802197802198
177403,-15,3,0.002197802197802198
177403,-8,3,0.002197802197802198
177403,14,3,0.002197802197802198
177403,-1/36,2,0.0014652014652014652
177403,-1/4,2,0.0014652014652014652
177403,-12.3,2,0.0014652014652014652
177403,-12/36,2,0.0014652014652014652
177403,-156,2,0.0014652014652014652
177403,-16,2,0.0014652014652014652
177403,-4.03,2,0.0014652014652014652
177403,1/36,2,0.0014652014652014652
177403,15,2,0.0014652014652014652
177403,8,2,0.0014652014652014652
177403,- 12/3,1,0.0007326007326007326
177403,-.04,1,0.0007326007326007326
177403,-0.36,1,0.0007326007326007326
177403,-1,1,0.0007326007326007326
177403,-1 1/3,1,0.0007326007326007326
177403,-1.65,1,0.0007326007326007326
177403,-11 1/3,1,0.0007326007326007326
177403,-12 1/3,1,0.0007326007326007326
177403,-12.13,1,0.0007326007326007326
177403,-12/18,1,0.0007326007326007326
177403,-12/26,1,0.0007326007326007326
177403,-13,1,0.0007326007326007326
177403,-15 1/5,1,0.0007326007326007326
177403,-2.6,1,0.0007326007326007326
177403,-20,1,0.0007326007326007326
177403,-25,1,0.0007326007326007326
177403,-3.69,1,0.0007326007326007326
177403,-3.9996,1,0.0007326007326007326
177403,-3.9999,1,0.0007326007326007326
177403,-3.9999996,1,0.0007326007326007326
177403,-3/4,1,0.0007326007326007326
177403,-37,1,0.0007326007326007326
177403,-4.0,1,0.0007326007326007326
177403,-4/1,1,0.0007326007326007326
177403,-4/3,1,0.0007326007326007326
177403,-43,1,0.0007326007326007326
177403,-44,1,0.0007326007326007326
177403,-5,1,0.0007326007326007326
177403,-9,1,0.0007326007326007326
177403,.4,1,0.0007326007326007326
177403,1,1,0.0007326007326007326
177403,1/3,1,0.0007326007326007326
177403,1/4,1,0.0007326007326007326
177403,11 2/3,1,0.0007326007326007326
177403,12/24,1,0.0007326007326007326
177403,15.6,1,0.0007326007326007326
177403,3.9996,1,0.0007326007326007326
177403,3/12,1,0.0007326007326007326
177403,336,1,0.0007326007326007326
177403,36,1,0.0007326007326007326
177403,37.5,1,0.0007326007326007326
177403,4/1,1,0.0007326007326007326
177403,48,1,0.0007326007326007326
177403,5,1,0.0007326007326007326
177403,5/9,1,0.0007326007326007326
177403,50+ (-50) = 0,1,0.0007326007326007326
177403,6,1,0.0007326007326007326
177403,en,1,0.0007326007326007326
177679,4,1233,0.9052863436123348
177679,12/3,34,0.024963289280469897
177679,-4,27,0.019823788546255508
177679,-3,7,0.005139500734214391
177679,3,5,0.003671071953010279
177679,-16,4,0.002936857562408223
177679,6,4,0.002936857562408223
177679,-15,3,0.0022026431718061676
177679,-1/4,2,0.0014684287812041115
177679,-12,2,0.0014684287812041115
177679,-15.6,2,0.0014684287812041115
177679,-36,2,0.0014684287812041115
177679,-8,2,0.0014684287812041115
177679,1/4,2,0.0014684287812041115
177679,3.6,2,0.0014684287812041115
177679,-12.33333333,1,0.0007342143906020558
177679,-12/3,1,0.0007342143906020558
177679,-12/36,1,0.0007342143906020558
177679,-2,1,0.0007342143906020558
177679,-48,1,0.0007342143906020558
177679,-50,1,0.0007342143906020558
177679,-6,1,0.0007342143906020558
177679,.04,1,0.0007342143906020558
177679,0,1,0.0007342143906020558
177679,1,1,0.0007342143906020558
177679,1 1/3,1,0.0007342143906020558
177679,11.67,1,0.0007342143906020558
177679,12,1,0.0007342143906020558
177679,13.3,1,0.0007342143906020558
177679,15,1,0.0007342143906020558
177679,15.6,1,0.0007342143906020558
177679,156,1,0.0007342143906020558
177679,2/3,1,0.0007342143906020558
177679,20,1,0.0007342143906020558
177679,3.9,1,0.0007342143906020558
177679,3.96,1,0.0007342143906020558
177679,3.996,1,0.0007342143906020558
177679,3.999,1,0.0007342143906020558
177679,3.9996,1,0.0007342143906020558
177679,3.9999996,1,0.0007342143906020558
177679,36,1,0.0007342143906020558
177679,4.33,1,0.0007342143906020558
177679,4/1,1,0.0007342143906020558
177679,4],1,0.0007342143906020558
177679,8,1,0.0007342143906020558
177679,=4,1,0.0007342143906020558
177695,13 1/2,46,0.696969696969697
177695,13.5,8,0.12121212121212122
177695,1/68,1,0.015151515151515152
177695,10 1/2,1,0.015151515151515152
177695,11,1,0.015151515151515152
177695,13,1,0.015151515151515152
177695,13 /12,1,0.015151515151515152
177695,13 1 / 2,1,0.015151515151515152
177695,16 1/2,1,0.015151515151515152
177695,3,1,0.015151515151515152
177695,30,1,0.015151515151515152
177695,4,1,0.015151515151515152
177695,8 1/8,1,0.015151515151515152
177695,8/18,1,0.015151515151515152
177807,109.5,136,0.6634146341463415
177807,90.5,9,0.04390243902439024
177807,8.6,4,0.01951219512195122
177807,9.5,4,0.01951219512195122
177807,91,4,0.01951219512195122
177807,10.5,3,0.014634146341463415
177807,91.32,3,0.014634146341463415
177807,91.324200913242,3,0.014634146341463415
177807,100,2,0.00975609756097561
177807,45.99,2,0.00975609756097561
177807,91.5,2,0.00975609756097561
177807,.093,1,0.004878048780487805
177807,.20,1,0.004878048780487805
177807,0.7,1,0.004878048780487805
177807,0.95,1,0.004878048780487805
177807,09.5,1,0.004878048780487805
177807,1.095,1,0.004878048780487805
177807,1.84,1,0.004878048780487805
177807,1.9,1,0.004878048780487805
177807,1.95,1,0.004878048780487805
177807,10.95,1,0.004878048780487805
177807,100/1.095,1,0.004878048780487805
177807,106.97,1,0.004878048780487805
177807,109.,1,0.004878048780487805
177807,109.57,1,0.004878048780487805
177807,109.95,1,0.004878048780487805
177807,12,1,0.004878048780487805
177807,12.5,1,0.004878048780487805
177807,16.67,1,0.004878048780487805
177807,19.5,1,0.004878048780487805
177807,2,1,0.004878048780487805
177807,3,1,0.004878048780487805
177807,3.99,1,0.004878048780487805
177807,4.5,1,0.004878048780487805
177807,42.00,1,0.004878048780487805
177807,45.9,1,0.004878048780487805
177807,46,1,0.004878048780487805
177807,5,1,0.004878048780487805
177807,5.5,1,0.004878048780487805
177807,50,1,0.004878048780487805
177807,7.9,1,0.004878048780487805
177807,9.13,1,0.004878048780487805
177807,90,1,0.004878048780487805
177807,98,1,0.004878048780487805
177979,-15,980,0.7232472324723247
177979,15,152,0.1121771217712177
177979,-60/4,30,0.02214022140221402
177979,-16,17,0.012546125461254613
177979,-3,17,0.012546125461254613
177979,-4,17,0.012546125461254613
177979,-5,7,0.0051660516605166054
177979,-9.6,7,0.0051660516605166054
177979,4,7,0.0051660516605166054
177979,3,6,0.004428044280442804
177979,-60,4,0.002952029520295203
177979,1,4,0.002952029520295203
177979,60/4,4,0.002952029520295203
177979,-1,3,0.002214022140221402
177979,-12,3,0.002214022140221402
177979,-20,3,0.002214022140221402
177979,-25,3,0.002214022140221402
177979,12,3,0.002214022140221402
177979,16,3,0.002214022140221402
177979,6,3,0.002214022140221402
177979,9.6,3,0.002214022140221402
177979,- 60/4,2,0.0014760147601476014
177979,-.6,2,0.0014760147601476014
177979,-0.6,2,0.0014760147601476014
177979,-1.25,2,0.0014760147601476014
177979,-14,2,0.0014760147601476014
177979,1.5,2,0.0014760147601476014
177979,10.75,2,0.0014760147601476014
177979,- 4,1,0.0007380073800738007
177979,-.54,1,0.0007380073800738007
177979,-1 12/48,1,0.0007380073800738007
177979,-1.4,1,0.0007380073800738007
177979,-1.6,1,0.0007380073800738007
177979,-1/3,1,0.0007380073800738007
177979,-10,1,0.0007380073800738007
177979,-10 3/4,1,0.0007380073800738007
177979,-10.75,1,0.0007380073800738007
177979,-115,1,0.0007380073800738007
177979,-12 (1/3),1,0.0007380073800738007
177979,-12 1/2,1,0.0007380073800738007
177979,-12 1/4,1,0.0007380073800738007
177979,-12/60,1,0.0007380073800738007
177979,-13,1,0.0007380073800738007
177979,-13.75,1,0.0007380073800738007
177979,-14.4,1,0.0007380073800738007
177979,-145,1,0.0007380073800738007
177979,-1488,1,0.0007380073800738007
177979,-15/1,1,0.0007380073800738007
177979,-17.5,1,0.0007380073800738007
177979,-18.75,1,0.0007380073800738007
177979,-240/16,1,0.0007380073800738007
177979,-27,1,0.0007380073800738007
177979,-30,1,0.0007380073800738007
177979,-40,1,0.0007380073800738007
177979,-48,1,0.0007380073800738007
177979,-48/5,1,0.0007380073800738007
177979,-5/3,1,0.0007380073800738007
177979,-50,1,0.0007380073800738007
177979,-54,1,0.0007380073800738007
177979,-6,1,0.0007380073800738007
177979,-6.25,1,0.0007380073800738007
177979,-60 /4,1,0.0007380073800738007
177979,-60/1,1,0.0007380073800738007
177979,-64,1,0.0007380073800738007
177979,-64.6,1,0.0007380073800738007
177979,-64.8,1,0.0007380073800738007
177979,-7 4/8,1,0.0007380073800738007
177979,-70/4,1,0.0007380073800738007
177979,-9,1,0.0007380073800738007
177979,1 1/4,1,0.0007380073800738007
177979,10,1,0.0007380073800738007
177979,10.8,1,0.0007380073800738007
177979,12.3,1,0.0007380073800738007
177979,13 1/4,1,0.0007380073800738007
177979,13.25,1,0.0007380073800738007
177979,14.4,1,0.0007380073800738007
177979,15/4,1,0.0007380073800738007
177979,16 1/4,1,0.0007380073800738007
177979,16.8,1,0.0007380073800738007
177979,18,1,0.0007380073800738007
177979,25,1,0.0007380073800738007
177979,28,1,0.0007380073800738007
177979,3/60,1,0.0007380073800738007
177979,36,1,0.0007380073800738007
177979,48,1,0.0007380073800738007
177979,48/5,1,0.0007380073800738007
177979,5,1,0.0007380073800738007
177979,5/48,1,0.0007380073800738007
177979,60,1,0.0007380073800738007
177979,64.8,1,0.0007380073800738007
177979,7,1,0.0007380073800738007
177979,8,1,0.0007380073800738007
177979,9,1,0.0007380073800738007
178227,15,1268,0.9371766444937176
178227,60/4,36,0.026607538802660754
178227,-15,20,0.014781966001478197
178227,14,3,0.0022172949002217295
178227,-6,2,0.0014781966001478197
178227,-60/4,2,0.0014781966001478197
178227,12,2,0.0014781966001478197
178227,25,2,0.0014781966001478197
178227,5,2,0.0014781966001478197
178227,6,2,0.0014781966001478197
178227,-36,1,0.0007390983000739098
178227,-4,1,0.0007390983000739098
178227,0,1,0.0007390983000739098
178227,15/1,1,0.0007390983000739098
178227,16,1,0.0007390983000739098
178227,240,1,0.0007390983000739098
178227,240/16,1,0.0007390983000739098
178227,31.25,1,0.0007390983000739098
178227,33,1,0.0007390983000739098
178227,36,1,0.0007390983000739098
178227,57,1,0.0007390983000739098
178227,60,1,0.0007390983000739098
178227,60/-48,1,0.0007390983000739098
178227,64/4,1,0.0007390983000739098
178978,1.99x,557,0.8325859491778774
178978,x1.99,21,0.03139013452914798
178978,1.99,7,0.01046337817638266
178978,x,7,0.01046337817638266
178978,1.99 x,4,0.005979073243647235
178978,1.99(x),3,0.004484304932735426
178978,1.99-x,3,0.004484304932735426
178978,2.6,3,0.004484304932735426
178978,2.6x,3,0.004484304932735426
178978,2x,3,0.004484304932735426
178978,6.47x,3,0.004484304932735426
178978,1.99*x,2,0.0029895366218236174
178978,3.25,2,0.0029895366218236174
178978,3.25x,2,0.0029895366218236174
178978,Xx1.99,2,0.0029895366218236174
178978,x 1.99,2,0.0029895366218236174
178978,x(1.99),2,0.0029895366218236174
178978,x*1.99,2,0.0029895366218236174
178978,(3.25)x,1,0.0014947683109118087
178978,0.5x,1,0.0014947683109118087
178978,1.63,1,0.0014947683109118087
178978,1.99 x x,1,0.0014947683109118087
178978,1.99+ x,1,0.0014947683109118087
178978,1.99/x,1,0.0014947683109118087
178978,1.99x the x,1,0.0014947683109118087
178978,1.99x(3.25),1,0.0014947683109118087
178978,1.99x=y,1,0.0014947683109118087
178978,1.99xx,1,0.0014947683109118087
178978,1.9x,1,0.0014947683109118087
178978,1.9xx,1,0.0014947683109118087
178978,10,1,0.0014947683109118087
178978,100/199x,1,0.0014947683109118087
178978,13x,1,0.0014947683109118087
178978,199x,1,0.0014947683109118087
178978,1x,1,0.0014947683109118087
178978,2.56,1,0.0014947683109118087
178978,2.59,1,0.0014947683109118087
178978,21,1,0.0014947683109118087
178978,23.88,1,0.0014947683109118087
178978,23.88x,1,0.0014947683109118087
178978,24x,1,0.0014947683109118087
178978,25,1,0.0014947683109118087
178978,3.47,1,0.0014947683109118087
178978,3.96,1,0.0014947683109118087
178978,4.99x,1,0.0014947683109118087
178978,5,1,0.0014947683109118087
178978,5.17,1,0.0014947683109118087
178978,5.24,1,0.0014947683109118087
178978,6.46x,1,0.0014947683109118087
178978,6.47,1,0.0014947683109118087
178978,99.x,1,0.0014947683109118087
178978,x (1.99),1,0.0014947683109118087
178978,x + 1.99,1,0.0014947683109118087
178978,x+1.99,1,0.0014947683109118087
178978,x-2.60,1,0.0014947683109118087
178978,x-90,1,0.0014947683109118087
178978,x/1.99,1,0.0014947683109118087
178978,x1.00,1,0.0014947683109118087
178978,x199,1,0.0014947683109118087
179693,446,425,0.6933115823817292
179693,446.4,29,0.04730831973898858
179693,446.43,17,0.02773246329526917
179693,447,14,0.022838499184339316
179693,446.42,11,0.01794453507340946
179693,7.44,6,0.009787928221859706
179693,446 3/7,5,0.008156606851549755
179693,446.428571,5,0.008156606851549755
179693,4,3,0.004893964110929853
179693,44.6,3,0.004893964110929853
179693,446.2,3,0.004893964110929853
179693,446.428571429,3,0.004893964110929853
179693,466,3,0.004893964110929853
179693,"-1,870.8",2,0.0032626427406199023
179693,-1879.2,2,0.0032626427406199023
179693,-446,2,0.0032626427406199023
179693,1870.8,2,0.0032626427406199023
179693,224,2,0.0032626427406199023
179693,43,2,0.0032626427406199023
179693,44,2,0.0032626427406199023
179693,440,2,0.0032626427406199023
179693,446.40,2,0.0032626427406199023
179693,45,2,0.0032626427406199023
179693,7,2,0.0032626427406199023
179693,7 1/2,2,0.0032626427406199023
179693,7.4,2,0.0032626427406199023
179693,7875,2,0.0032626427406199023
179693,-1870.8,1,0.0016313213703099511
179693,-1879,1,0.0016313213703099511
179693,-18792,1,0.0016313213703099511
179693,-3.8,1,0.0016313213703099511
179693,-31.25,1,0.0016313213703099511
179693,-34.5,1,0.0016313213703099511
179693,-4,1,0.0016313213703099511
179693,-4.2,1,0.0016313213703099511
179693,-4.3,1,0.0016313213703099511
179693,-446.43,1,0.0016313213703099511
179693,-466,1,0.0016313213703099511
179693,-466.4,1,0.0016313213703099511
179693,0.000224,1,0.0016313213703099511
179693,0.00224,1,0.0016313213703099511
179693,0.0024,1,0.0016313213703099511
179693,0.0224,1,0.0016313213703099511
179693,0.13,1,0.0016313213703099511
179693,10,1,0.0016313213703099511
179693,114,1,0.0016313213703099511
179693,12,1,0.0016313213703099511
179693,131.3,1,0.0016313213703099511
179693,142,1,0.0016313213703099511
179693,1871,1,0.0016313213703099511
179693,1873,1,0.0016313213703099511
179693,1873.2,1,0.0016313213703099511
179693,1875/4.2,1,0.0016313213703099511
179693,19.3,1,0.0016313213703099511
179693,196,1,0.0016313213703099511
179693,"2,127",1,0.0016313213703099511
179693,2.6,1,0.0016313213703099511
179693,2985,1,0.0016313213703099511
179693,3,1,0.0016313213703099511
179693,33,1,0.0016313213703099511
179693,336.3,1,0.0016313213703099511
179693,397,1,0.0016313213703099511
179693,4.16,1,0.0016313213703099511
179693,417,1,0.0016313213703099511
179693,422,1,0.0016313213703099511
179693,426,1,0.0016313213703099511
179693,428,1,0.0016313213703099511
179693,4446,1,0.0016313213703099511
179693,445,1,0.0016313213703099511
179693,445.43,1,0.0016313213703099511
179693,446.,1,0.0016313213703099511
179693,446.19047619,1,0.0016313213703099511
179693,446.3,1,0.0016313213703099511
179693,446.428,1,0.0016313213703099511
179693,446.42857,1,0.0016313213703099511
179693,446.4285714,1,0.0016313213703099511
179693,4464,1,0.0016313213703099511
179693,4467,1,0.0016313213703099511
179693,448,1,0.0016313213703099511
179693,450,1,0.0016313213703099511
179693,468,1,0.0016313213703099511
179693,499,1,0.0016313213703099511
179693,6.47,1,0.0016313213703099511
179693,7.441,1,0.0016313213703099511
179693,998,1,0.0016313213703099511
179837,9,637,0.620253164556962
179837,8,83,0.08081791626095423
179837,540,70,0.06815968841285297
179837,3.75,40,0.03894839337877313
179837,3/4,21,0.02044790652385589
179837,10,12,0.011684518013631937
179837,3,9,0.008763388510223954
179837,45,9,0.008763388510223954
179837,5.4,9,0.008763388510223954
179837,57,9,0.008763388510223954
179837,-6,6,0.005842259006815969
179837,225,6,0.005842259006815969
179837,6,6,0.005842259006815969
179837,60,6,0.005842259006815969
179837,12,4,0.0038948393378773127
179837,16,4,0.0038948393378773127
179837,36,4,0.0038948393378773127
179837,4,4,0.0038948393378773127
179837,-33,3,0.0029211295034079843
179837,0,3,0.0029211295034079843
179837,11.5,3,0.0029211295034079843
179837,168.75,3,0.0029211295034079843
179837,33,3,0.0029211295034079843
179837,5,3,0.0029211295034079843
179837,-3,2,0.0019474196689386564
179837,-360,2,0.0019474196689386564
179837,.26,2,0.0019474196689386564
179837,11,2,0.0019474196689386564
179837,11.7,2,0.0019474196689386564
179837,15,2,0.0019474196689386564
179837,21,2,0.0019474196689386564
179837,3.735,2,0.0019474196689386564
179837,440,2,0.0019474196689386564
179837,7,2,0.0019474196689386564
179837,8.25,2,0.0019474196689386564
179837,8.4,2,0.0019474196689386564
179837,-15,1,0.0009737098344693282
179837,-172,1,0.0009737098344693282
179837,-25,1,0.0009737098344693282
179837,-3.75,1,0.0009737098344693282
179837,-300,1,0.0009737098344693282
179837,-540,1,0.0009737098344693282
179837,-7,1,0.0009737098344693282
179837,-8,1,0.0009737098344693282
179837,.75,1,0.0009737098344693282
179837,108,1,0.0009737098344693282
179837,12.75,1,0.0009737098344693282
179837,123,1,0.0009737098344693282
179837,127,1,0.0009737098344693282
179837,13,1,0.0009737098344693282
179837,13.5,1,0.0009737098344693282
179837,172,1,0.0009737098344693282
179837,18,1,0.0009737098344693282
179837,180,1,0.0009737098344693282
179837,2,1,0.0009737098344693282
179837,2.2,1,0.0009737098344693282
179837,21.6,1,0.0009737098344693282
179837,23,1,0.0009737098344693282
179837,26.667,1,0.0009737098344693282
179837,27,1,0.0009737098344693282
179837,3 1/2,1,0.0009737098344693282
179837,3.5,1,0.0009737098344693282
179837,3.6,1,0.0009737098344693282
179837,3.8,1,0.0009737098344693282
179837,35,1,0.0009737098344693282
179837,36/4,1,0.0009737098344693282
179837,36/48,1,0.0009737098344693282
179837,4.3,1,0.0009737098344693282
179837,46,1,0.0009737098344693282
179837,48,1,0.0009737098344693282
179837,50,1,0.0009737098344693282
179837,530,1,0.0009737098344693282
179837,54,1,0.0009737098344693282
179837,5400,1,0.0009737098344693282
179837,550,1,0.0009737098344693282
179837,7.2,1,0.0009737098344693282
179837,72,1,0.0009737098344693282
179837,9',1,0.0009737098344693282
179837,9.02,1,0.0009737098344693282
179837,90,1,0.0009737098344693282
179837,98,1,0.0009737098344693282
179837,99,1,0.0009737098344693282
180087,-6,656,0.6412512218963832
180087,6,130,0.1270772238514174
180087,-9,26,0.02541544477028348
180087,-360,19,0.01857282502443793
180087,-2,10,0.009775171065493646
180087,-5,10,0.009775171065493646
180087,8,9,0.008797653958944282
180087,9,9,0.008797653958944282
180087,-7,8,0.007820136852394917
180087,1,8,0.007820136852394917
180087,0,7,0.006842619745845552
180087,15,7,0.006842619745845552
180087,5,6,0.005865102639296188
180087,7,6,0.005865102639296188
180087,-3.6,5,0.004887585532746823
180087,-5.625,4,0.0039100684261974585
180087,37,4,0.0039100684261974585
180087,-17,3,0.002932551319648094
180087,5.85,3,0.002932551319648094
180087,-1,2,0.0019550342130987292
180087,-12,2,0.0019550342130987292
180087,-3,2,0.0019550342130987292
180087,-32,2,0.0019550342130987292
180087,-4,2,0.0019550342130987292
180087,-5.85,2,0.0019550342130987292
180087,-53,2,0.0019550342130987292
180087,-8,2,0.0019550342130987292
180087,-8(0.75),2,0.0019550342130987292
180087,10,2,0.0019550342130987292
180087,16,2,0.0019550342130987292
180087,25,2,0.0019550342130987292
180087,3,2,0.0019550342130987292
180087,360,2,0.0019550342130987292
180087,5.625,2,0.0019550342130987292
180087,53,2,0.0019550342130987292
180087,-.6,1,0.0009775171065493646
180087,-0.53,1,0.0009775171065493646
180087,-1.6,1,0.0009775171065493646
180087,-10 2/3,1,0.0009775171065493646
180087,-10.6,1,0.0009775171065493646
180087,-11,1,0.0009775171065493646
180087,-13.5,1,0.0009775171065493646
180087,-14,1,0.0009775171065493646
180087,-16,1,0.0009775171065493646
180087,-172,1,0.0009775171065493646
180087,-2.6,1,0.0009775171065493646
180087,-24,1,0.0009775171065493646
180087,-24/4,1,0.0009775171065493646
180087,-32/3,1,0.0009775171065493646
180087,-337.5,1,0.0009775171065493646
180087,-352,1,0.0009775171065493646
180087,-36,1,0.0009775171065493646
180087,-37,1,0.0009775171065493646
180087,-4.5,1,0.0009775171065493646
180087,-40,1,0.0009775171065493646
180087,-5.58,1,0.0009775171065493646
180087,-5.62500,1,0.0009775171065493646
180087,-5.9,1,0.0009775171065493646
180087,-5.985,1,0.0009775171065493646
180087,-5/9,1,0.0009775171065493646
180087,-6.35,1,0.0009775171065493646
180087,-7.5,1,0.0009775171065493646
180087,-79,1,0.0009775171065493646
180087,-8.45,1,0.0009775171065493646
180087,-96,1,0.0009775171065493646
180087,0.75,1,0.0009775171065493646
180087,1.067,1,0.0009775171065493646
180087,1/9,1,0.0009775171065493646
180087,12,1,0.0009775171065493646
180087,123,1,0.0009775171065493646
180087,13,1,0.0009775171065493646
180087,18,1,0.0009775171065493646
180087,180,1,0.0009775171065493646
180087,2,1,0.0009775171065493646
180087,2.6,1,0.0009775171065493646
180087,20.4,1,0.0009775171065493646
180087,27,1,0.0009775171065493646
180087,270,1,0.0009775171065493646
180087,3.37,1,0.0009775171065493646
180087,3.6,1,0.0009775171065493646
180087,3.8,1,0.0009775171065493646
180087,4,1,0.0009775171065493646
180087,4.6,1,0.0009775171065493646
180087,45,1,0.0009775171065493646
180087,5.6,1,0.0009775171065493646
180087,5.670,1,0.0009775171065493646
180087,5.9,1,0.0009775171065493646
180087,5.985,1,0.0009775171065493646
180087,540,1,0.0009775171065493646
180087,56,1,0.0009775171065493646
180087,6%,1,0.0009775171065493646
180087,624,1,0.0009775171065493646
180087,89,1,0.0009775171065493646
180087,=6,1,0.0009775171065493646
180087,[,1,0.0009775171065493646
180087,h87fdrerwZextcyv,1,0.0009775171065493646
180403,15,733,0.7186274509803922
180403,3,53,0.05196078431372549
180403,-14,30,0.029411764705882353
180403,6,30,0.029411764705882353
180403,14,28,0.027450980392156862
180403,-15,15,0.014705882352941176
180403,9,14,0.013725490196078431
180403,-3,13,0.012745098039215686
180403,2,13,0.012745098039215686
180403,12,7,0.006862745098039216
180403,-2,6,0.0058823529411764705
180403,17,6,0.0058823529411764705
180403,16,5,0.004901960784313725
180403,-45,4,0.00392156862745098
180403,-6,4,0.00392156862745098
180403,180,4,0.00392156862745098
180403,-7,3,0.0029411764705882353
180403,-9,3,0.0029411764705882353
180403,13,3,0.0029411764705882353
180403,-12,2,0.00196078431372549
180403,-270,2,0.00196078431372549
180403,-360,2,0.00196078431372549
180403,-8,2,0.00196078431372549
180403,0,2,0.00196078431372549
180403,1,2,0.00196078431372549
180403,4,2,0.00196078431372549
180403,45,2,0.00196078431372549
180403,540,2,0.00196078431372549
180403,8,2,0.00196078431372549
180403,-16,1,0.000980392156862745
180403,-24,1,0.000980392156862745
180403,-30,1,0.000980392156862745
180403,-350,1,0.000980392156862745
180403,-352,1,0.000980392156862745
180403,-54,1,0.000980392156862745
180403,-72,1,0.000980392156862745
180403,0.75,1,0.000980392156862745
180403,1.5,1,0.000980392156862745
180403,14\,1,0.000980392156862745
180403,18,1,0.000980392156862745
180403,2.2,1,0.000980392156862745
180403,2.25,1,0.000980392156862745
180403,20,1,0.000980392156862745
180403,2114,1,0.000980392156862745
180403,22.5,1,0.000980392156862745
180403,3/4,1,0.000980392156862745
180403,34,1,0.000980392156862745
180403,4.6,1,0.000980392156862745
180403,5670,1,0.000980392156862745
180403,7,1,0.000980392156862745
180403,710,1,0.000980392156862745
180403,800,1,0.000980392156862745
180403,82,1,0.000980392156862745
180403,900,1,0.000980392156862745
180403,910,1,0.000980392156862745
180669,18.08,76,0.48717948717948717
180669,17.08,9,0.057692307692307696
180669,18.07,6,0.038461538461538464
180669,18.07674,5,0.03205128205128205
180669,18.3122,5,0.03205128205128205
180669,19.52,4,0.02564102564102564
180669,19.06,3,0.019230769230769232
180669,18,2,0.01282051282051282
180669,18.02,2,0.01282051282051282
180669,18.28,2,0.01282051282051282
180669,18.52,2,0.01282051282051282
180669,$18.07674,1,0.00641025641025641
180669,-0.22326,1,0.00641025641025641
180669,-15,1,0.00641025641025641
180669,-1500,1,0.00641025641025641
180669,-22.3,1,0.00641025641025641
180669,-22.32,1,0.00641025641025641
180669,-22.326,1,0.00641025641025641
180669,-4.046,1,0.00641025641025641
180669,.22,1,0.00641025641025641
180669,0.220536228,1,0.00641025641025641
180669,0.223326,1,0.00641025641025641
180669,10.07674,1,0.00641025641025641
180669,122.23,1,0.00641025641025641
180669,1350,1,0.00641025641025641
180669,14.214,1,0.00641025641025641
180669,15,1,0.00641025641025641
180669,15.00,1,0.00641025641025641
180669,1500,1,0.00641025641025641
180669,16.30,1,0.00641025641025641
180669,16.8,1,0.00641025641025641
180669,17.11,1,0.00641025641025641
180669,17.78,1,0.00641025641025641
180669,17.8,1,0.00641025641025641
180669,18.0,1,0.00641025641025641
180669,18.1,1,0.00641025641025641
180669,18.10,1,0.00641025641025641
180669,18.2,1,0.00641025641025641
180669,18.26,1,0.00641025641025641
180669,18.2878,1,0.00641025641025641
180669,18.29,1,0.00641025641025641
180669,18.3,1,0.00641025641025641
180669,18.8,1,0.00641025641025641
180669,19.08,1,0.00641025641025641
180669,2,1,0.00641025641025641
180669,3,1,0.00641025641025641
180669,3.30,1,0.00641025641025641
180669,35,1,0.00641025641025641
180669,40.63,1,0.00641025641025641
180669,70,1,0.00641025641025641
180669,98.78,1,0.00641025641025641
181356,6.25,35,0.7777777777777778
181356,4,2,0.044444444444444446
181356,6.75,2,0.044444444444444446
181356,0.5,1,0.022222222222222223
181356,1.5,1,0.022222222222222223
181356,12.50,1,0.022222222222222223
181356,4.57,1,0.022222222222222223
181356,47.92,1,0.022222222222222223
181356,6.35,1,0.022222222222222223
181647,6,20,0.5405405405405406
181647,6.5,6,0.16216216216216217
181647,4,4,0.10810810810810811
